1.2598	5.4439	-4.7992	-0.69066	-5.1756	7.2563	3.7343	2.9707	-1.2553	-7.7882	5.5731	-5.6317	9.0872	6.0374	8.9193	9.6894	-7.2399	3.9818	-3.8549	5.7831	-6.955	-7.5287	2.0739	-8.4329	5.6273	10.266	7.7615	7.9336	-6.8715	-1.8822	-4.2226	6.1556	6.1363	-5.0776	3.9858	-9.2066	-1.2629	-2.62	4.8275	-2.8995	8.546	8.1496	-4.8998	0.92992	6.2389	-5.4948	-6.7592	11.141	-0.41628	2.4922	5.1057	-3.4957	-3.029	3.584	-2.7472	0.10973	-5.5541	7.8378	3.722	4.2713	7.239	-1.4488	9.3174	-6.066	-0.20244	-2.5821	6.3876	4.5797	-3.6828	3.1849	-2.8924	3.634	-0.22752	0.80768	-8.7403	1.3719	-8.5512	1.1073	-8.485	8.3242	2.9732	-9.074	4.2143	-3.8161	-7.1542	-3.2159	0.64984	-0.78761	-8.529	-0.96431	-5.1539	3.1456	6.6888	3.5251	-4.1587	5.6005	5.8059	-3.2569	7.4686	-6.0192	-5.8728	-2.5166	4.6373	8.8839	-3.0132	-6.0016	1.114	-7.9933	10.279	9.6561	9.8043	7.552	5.4911	5.0957	0.53333	-0.86549	6.2318	6.8841	6.3277	-5.8124	-6.7348	-1.3275	6.1963	-0.1309	-1.9595	10.852	-0.58838	6.4677	9.724	-1.2896	1.2913	-5.6909	6.7298	7.088	-6.5211	-3.8374	-3.2486	4.5344	-2.2744	8.1469	7.2928	-2.0357	1.1712	3.1367	-6.3001	-0.18632	-2.8747	0.66864	-8.3085	9.6966	11.349	-1.6521	4.3908	2.5608	1.835	7.7542	4.8566	3.3445	-5.9092	0.84804	-3.8858	9.1322	4.9182	0.87716	8.6873	5.8113	6.6951	2.7826	-7.3712	-3.7719	6.1571	3.105	-1.948	-1.1558	-7.3217	10.391	2.1622	8.8925	1.0527	6.0988	3.7875	-1.9661	7.7757	-0.99426	8.4106	5.513	-2.1752	4.1134	-7.3005	-4.185	-5.0586	5.0541	-0.46091	10.821	-8.5883	7.9975	-5.4376	-1.5342	-8.6517	11.056
5.4439	0.2353	-1.0539	-6.3404	2.114	2.6197	6.2197	-2.8782	-2.0982	-5.2192	5.5144	-2.8466	4.3745	8.3169	7.376	8.5351	3.2841	-0.42949	1.5207	-8.2901	-2.2442	1.0616	5.1153	-5.8107	8.3189	2.6445	6.5596	10.459	7.4386	-8.8367	0.76673	-9.6136	-9.4536	6.6091	2.9448	2.1249	-8.4277	1.7754	-2.122	9.5219	2.9752	10.415	9.7083	2.0243	5.275	-4.1051	9.2159	7.0849	1.083	-4.6449	9.6012	7.0685	-1.3663	-3.6374	-0.23439	3.6585	-1.184	0.068137	-8.9069	-7.2375	6.7041	5.8631	0.73132	-2.0806	-8.4108	-3.4649	8.3727	-1.7951	7.5105	-3.0753	-1.4641	-0.3618	-7.7135	-6.9187	-1.653	6.0881	7.0461	-8.0804	2.8209	-3.3209	8.2603	-8.6244	-4.3579	-3.3019	4.2729	4.0634	10.447	-0.99986	-9.668	-8.5692	-1.3973	2.9149	4.1215	-4.5841	-8.5077	4.653	7.7917	3.6032	0.29227	-4.7878	-3.5088	0.8802	-7.7443	3.7833	0.398	6.5931	8.493	-4.3428	-4.7496	10.204	4.2535	3.6303	-2.6214	-6.5556	6.706	4.9112	10.236	-1.0233	1.2209	5.5269	-0.57034	-8.4551	4.1508	6.229	6.2532	-2.3659	7.1122	-4.1001	4.7163	3.6259	2.7661	-1.5408	-6.9231	0.45433	5.1001	5.2698	-6.1277	7.7627	3.2089	-3.9558	-5.5498	-1.4407	-3.4238	2.2509	-4.9998	-3.6259	-4.1447	7.0203	1.085	6.9148	9.1509	-3.4488	0.67132	6.223	1.8001	-3.9829	6.6618	5.3305	-8.3466	5.9724	6.9256	2.4157	-7.1434	3.2584	-8.1699	-0.54039	0.13141	-8.5899	-3.7281	10.402	-2.4429	0.56164	0.20818	9.7993	-3.1484	-2.1466	5.6878	3.9771	0.15263	-1.6622	-8.6172	-9.3097	6.2993	-0.61448	7.6195	10.278	-2.3871	9.5919	-9.0903	-6.6827	0.17854	-8.8169	-1.0179	-7.215	-6.3737	-6.0776	7.3133	2.7086	-5.5877	4.5166
-4.7992	-1.0539	0.63033	3.1171	9.3061	-1.69	-4.1691	-3.4533	-0.60817	-0.21212	6.3607	-5.5954	1.7908	2.2575	-7.4688	6.8621	-1.9793	1.2019	-2.426	7.2529	8.4724	-4.2183	9.6719	3.479	-1.5591	-0.0080975	-4.26	-2.083	2.6567	-7.6827	6.7071	-4.1756	-3.6827	-8.1105	1.297	8.2456	0.61806	-1.8575	-4.6903	9.4186	2.7838	8.9697	-8.5976	6.6809	-4.4004	-0.62053	6.3712	2.8759	-8.5572	5.6517	6.932	-6.7409	-4.1866	-8.0061	3.002	9.9043	4.3658	3.6979	-5.5194	-3.3899	-5.5601	1.7955	4.5312	-7.6943	-4.9074	-1.785	6.3618	-1.0425	7.6287	-5.5625	-4.4933	2.9754	-5.3678	0.65306	-2.3924	-3.8812	-0.50214	-4.583	3.695	2.9029	-1.5379	5.806	0.96915	-8.495	-2.8657	1.0748	4.0815	-4.8291	-4.4716	6.8117	2.9161	1.121	-6.4062	-3.4045	4.8704	10.956	3.2464	-2.8486	-5.363	-1.4345	6.9006	10.007	10.484	3.5299	9.4997	8.6503	2.0389	9.0308	9.0479	4.1825	10.565	-6.7445	-8.359	-2.5225	-3.252	-3.6968	-2.0023	7.8368	-3.0269	4.5914	8.4914	-5.8544	-3.8911	-3.2377	-3.3193	-5.4703	1.7873	7.0891	-3.6589	-5.4889	10.185	2.382	-7.0038	1.6646	6.3055	4.3944	-6.0512	9.7741	-2.2412	10.73	8.8123	3.4886	10.044	-1.7536	-2.4579	-4.5214	-2.6689	-7.0339	2.9661	-1.9076	8.7392	-8.5219	7.8172	-8.4877	-1.8785	6.8465	7.2632	-1.5893	-0.65574	5.0163	-1.0608	-3.8934	0.068701	5.7195	10.478	3.2218	-3.9677	2.8815	-8.4581	-2.1632	9.8298	4.5273	-5.6464	6.1477	9.1948	3.1879	10.728	-6.3782	-0.21918	6.8062	6.602	-5.3458	-8.5576	-6.8564	-2.9318	3.7242	5.0165	8.686	0.90387	3.051	2.6039	-8.9497	5.6032	-5.2495	-2.6498	2.8904	-6.0914	9.4913	-3.2727	1.3036
-0.69066	-6.3404	3.1171	1.5971	7.5891	-1.7249	5.483	6.9814	9.9126	-1.6639	2.7575	3.9057	-3.5463	-2.3788	7.1083	-8.0566	5.2926	-4.324	-6.6706	3.4905	3.3826	5.7237	1.1661	5.5116	-7.4189	-4.1784	9.096	9.4458	-5.8188	-1.4828	9.6106	9.6129	9.943	-2.9955	2.996	6.1201	-2.3758	4.7801	-3.3854	-7.7322	1.0121	-6.2003	4.6864	-5.5441	-0.5455	-6.8657	5.5698	-5.4095	1.891	-6.8737	-2.4567	-3.0107	10.384	2.0458	2.0865	2.789	-2.849	9.2469	10.661	4.8503	-3.9061	-0.17598	-2.0063	11.165	-7.1679	9.768	-1.1458	2.7623	-4.7671	4.6224	0.33946	5.1142	-7.5569	-1.3602	-0.34616	-0.95721	-5.5804	4.4379	9.3902	8.1257	-6.0385	-6.8438	8.3114	-0.39706	3.2408	8.1115	-7.3686	-4.2174	-1.1663	8.9549	3.7966	2.9476	7.2521	-6.6724	0.76705	-8.2384	-3.0254	2.0174	9.7978	5.1754	6.978	10.615	10.72	1.8332	-1.2319	6.6688	4.7224	-6.0212	6.9116	5.3446	4.632	-1.1383	4.0667	-8.4219	-7.3038	-4.3562	-2.4852	-1.2667	6.8633	9.8051	4.1917	-0.24193	-6.4359	9.0503	-5.7816	6.8404	1.993	-3.2849	-2.0669	9.5651	-0.11058	8.6721	7.4217	9.5692	-6.1811	-4.2627	-3.4503	4.6993	-7.0455	-5.4236	-8.5071	-6.3332	-5.6423	11.111	-1.231	3.2047	3.7602	10.424	-2.2311	9.7238	1.8447	-1.8311	-2.2126	-2.531	4.0264	-3.5291	10.555	-6.8249	5.7341	0.33803	10.27	-1.7764	-3.8085	8.5647	11.127	-4.7012	2.6986	-5.8611	-0.64971	-3.4563	-0.58734	4.1481	-6.2739	-7.783	-4.3702	0.18569	-7.3689	-8.1517	8.5659	-0.74281	-1.4346	3.8955	9.6382	-1.8136	3.1835	-3.0999	1.2461	-7.4781	1.8254	7.144	-2.9472	8.9429	-1.4523	10.805	1.7665	9.1658	-7.3446	2.6157	4.4214	9.3506
-5.1756	2.114	9.3061	7.5891	0.60507	-8.1424	6.8323	9.9984	-1.7958	-2.7053	-4.0613	1.8265	0.93875	9.8198	2.3093	9.3115	-4.3487	5.4627	7.8477	-2.4163	-7.3456	6.4311	1.9084	-1.1579	9.665	2.2665	-4.9216	-7.7399	6.3356	-0.49907	4.4585	2.3921	5.2854	-2.1874	7.4444	-7.9206	-2.3682	-0.31732	1.0077	-0.14303	3.0213	8.5512	-8.5222	9.8591	9.1611	-2.5266	-8.1775	4.226	-4.1499	-6.7238	7.4296	10.01	-1.4896	3.2139	9.3882	-6.4178	-4.7818	8.1253	-8.7304	5.5375	-1.7646	7.0889	-7.591	4.1023	4.0406	-7.4201	4.6863	-6.9602	3.8606	9.1264	-5.1924	-6.9432	2.7012	-7.5347	-7.9133	-7.2905	-1.121	-0.80121	3.7258	-4.19	6.0523	-3.0495	-4.403	2.3326	9.7526	-1.9783	-6.4762	9.8199	-7.5846	-6.452	1.0619	2.289	8.9121	5.1548	1.7808	10.638	8.5805	0.11432	9.0448	10.552	-6.2432	-6.9986	2.2946	5.9104	-8.1937	-7.1503	4.828	-3.3097	5.655	8.8084	-5.9183	10.376	-1.1795	-7.7019	-0.5876	8.8635	-8.0565	-4.3331	-1.6223	-7.1324	7.8192	-6.6529	9.5178	7.8272	-5.0719	-8.4887	-3.3635	7.3123	-5.5324	-3.7717	-5.4174	-0.070144	1.8831	8.1199	9.531	1.7304	-3.1007	6.5168	2.7641	7.1139	4.0516	-5.8851	-4.0472	2.2363	-9.283	4.1316	1.9382	4.9155	-0.3543	-8.038	1.0123	6.0379	5.992	-6.6647	0.69971	5.4645	9.8459	8.9708	1.0386	8.437	-3.7357	-3.2656	8.3621	6.4845	2.8018	8.2946	-0.42055	-2.1708	-8.4574	7.2791	0.95749	-2.7071	9.6314	-2.0694	-3.5985	6.7036	-3.6955	-3.7366	10.237	5.8009	7.4216	9.7195	3.4902	6.6432	0.49636	8.3249	10.67	-7.4866	-0.77183	2.3458	10.05	10.325	-1.4669	-5.5549	3.4457	4.5289	1.0755	-1.662	-0.49758	-3.4808
7.2563	2.6197	-1.69	-1.7249	-8.1424	1.319	11.45	0.26956	6.0953	-5.9872	-3.3226	5.669	-0.33444	9.3743	10.668	-5.4867	7.7285	-3.9676	-8.8925	6.4643	3.8779	8.2259	8.1304	3.252	4.1119	2.5276	8.1054	-1.4188	1.3643	-2.4992	-1.0855	-3.4626	6.5356	-0.14495	-6.2654	-5.5067	-5.9757	4.1026	0.31872	10.515	1.7583	10.715	0.77734	3.2682	10.726	4.7781	-1.1404	4.4242	9.0076	10.151	-4.2654	5.5667	-4.6936	6.1183	3.2726	2.5978	5.9798	0.55069	0.82614	0.64399	6.571	-5.4422	8.5117	-2.5373	1.8399	-2.354	-6.0096	1.3485	6.2943	-3.6253	4.7497	2.5393	-6.7784	-6.488	-4.1154	-5.8773	4.2196	7.6913	5.3784	-0.55799	1.2277	3.5675	4.8847	-6.9973	-6.9414	-4.5268	1.008	-8.1213	10.429	1.5752	-6.9145	4.6184	-8.508	5.5302	5.4677	1.6512	-6.1337	1.6416	-2.6996	3.1934	3.1694	6.5155	-1.1947	-7.345	5.0478	6.2169	9.0616	-5.4549	5.7087	-8.0738	6.2873	5.8793	6.9511	2.095	-4.3798	3.0847	-7.303	1.103	5.3993	6.4071	4.0227	10.414	9.9459	-4.183	-7.3101	-1.7693	-6.1549	4.4153	8.1774	-2.3457	7.7271	5.3406	9.2119	-8.6626	-1.4522	-5.8256	3.7992	-4.3579	-6.629	9.8479	9.756	-4.7047	-5.3511	-1.9515	2.7405	0.54593	-8.9963	11.125	8.7842	8.8202	-6.4913	-0.50435	11.323	2.8786	5.4698	-2.4479	-6.2728	5.4717	-2.2936	0.067692	9.3357	1.4965	2.3329	3.1025	8.9843	-5.347	-2.9601	4.4101	3.0384	-4.4001	-6.1248	3.3436	-8.0762	0.61129	7.5256	1.2621	-6.8417	2.7327	8.0976	2.4366	5.8826	1.4373	7.399	8.4567	-4.1083	3.7825	-4.2801	-2.8636	10.166	-7.9343	2.1141	-5.0793	1.9037	5.9809	-5.8195	0.79165	-2.9507	1.2748	-8.6561	5.6746
3.7343	6.2197	-4.1691	5.483	6.8323	11.45	1.6649	-2.0553	0.97191	7.4994	1.3802	-4.0716	3.1098	-1.138	-9.0019	3.2726	4.6597	0.28823	0.77254	9.7171	-3.8313	4.8451	6.5424	-5.43	8.088	-4.5664	7.8792	-3.3856	5.3044	4.4449	3.368	-7.4862	-1.8283	-0.083117	-5.6113	9.7191	8.0415	5.1899	4.3976	3.8744	-2.7053	-2.9366	-1.2918	8.7236	8.873	-5.548	-8.2271	-1.4839	10.31	-7.458	-7.0362	4.9139	-2.7391	-0.55283	9.8542	1.3969	0.53752	-0.63457	-5	8.17	-2.3642	-2.7651	9.2206	-4.4314	-7.2314	3.8901	-1.6195	-8.0345	-2.6029	-5.2815	-4.33	5.1767	-0.73838	-1.1837	-0.61264	3.3678	1.9131	8.6451	8.219	-7.5396	-3.2559	10.188	-7.9783	7.038	-0.47947	-3.3946	-6.897	-8.2473	-4.5876	-7.6075	4.0031	0.23098	-5.4748	-4.9659	-0.22408	-4.5196	3.9314	0.1617	-2.2298	-2.2046	-3.7986	-6.7905	-6.0892	8.164	1.435	-3.4294	10.48	-3.8264	-2.2075	5.2536	-3.6009	11.418	6.5258	-0.96172	-4.9912	0.40182	8.5102	-8.8677	0.35124	0.94969	-0.72501	-0.67271	-0.048969	-1.8902	2.5352	5.6551	9.0963	7.5616	7.2226	-5.4559	-3.3797	2.5213	-0.98298	-2.5246	5.1822	-3.8512	0.3775	7.139	-4.9512	-7.5464	1.0737	2.0902	-0.62449	9.7008	6.2172	-6.0942	4.9876	0.3179	8.7923	8.8403	-1.3385	-7.6995	6.6879	-4.0177	6.9063	5.119	5.2284	1.9104	1.2444	-3.8753	-2.7952	2.8499	-8.0066	1.4557	0.40632	11.329	-7.453	-3.5562	9.6515	4.3338	8.1562	5.5202	-2.6806	-8.0327	-5.7892	2.6221	10.381	-1.3971	9.0206	-7.9013	4.9294	2.542	10.096	3.1177	1.2136	-2.83	10.931	8.5711	8.1671	-1.3875	-8.7174	-2.5178	-1.5597	-2.1085	-3.048	-1.0889	-5.0681	9.5819	3.0675	11.361
2.9707	-2.8782	-3.4533	6.9814	9.9984	0.26956	-2.0553	0.96445	-6.1543	2.9355	-4.0492	0.8152	9.7287	9.4885	4.3919	5.3029	3.93	-1.2386	9.3959	-0.95284	-8.0034	-1.1788	1.8015	6.3562	-0.62024	7.5689	6.1803	1.0129	5.9663	-7.6044	-3.8827	4.6808	7.11	-3.6607	7.9925	9.8109	9.1624	7.7402	0.26213	-2.9527	-0.49551	-1.6021	-6.7602	-4.8663	-3.9221	2.227	-3.6223	3.3199	1.4158	9.4136	4.048	-1.7326	6.1747	3.0717	-1.1758	-1.5435	6.1652	2.3991	8.262	9.0919	3.8836	7.334	-1.8191	5.5091	-1.4572	-6.289	9.4452	1.0808	6.6039	-8.0828	0.24552	8.623	0.80731	6.0492	-6.1202	1.3014	-0.29614	3.5684	-5.9653	10.038	-0.31372	-4.5421	-4.4331	4.415	-8.4797	9.8784	5.7839	4.0857	5.376	-3.6753	2.226	-2.3237	6.359	-2.7183	-5.0529	3.1943	-3.4585	3.381	6.2958	5.9341	-6.5058	5.0567	7.1972	1.8837	-7.6833	9.702	-5.0665	-4.3693	6.1692	-2.6746	-6.5743	1.7684	1.3039	2.7068	1.0149	-8.1978	-6.4041	-5.9463	6.7431	8.5562	-6.4254	4.1579	3.1349	2.0786	9.9549	0.051143	10.478	-6.9511	6.6687	-8.8382	2.6069	-0.31656	-5.6043	-6.029	7.1796	0.14205	0.59507	-3.8312	9.4632	-6.5659	0.036418	1.3104	-2.3869	2.8249	2.8312	5.9727	-6.5453	5.7418	-3.036	1.4102	8.7644	5.1804	-4.6766	-8.2887	-4.9489	5.6113	-1.766	8.4549	-1.1625	9.3854	-6.5132	-7.134	-4.5591	-2.3587	3.871	2.4728	3.2553	0.71041	9.205	9.262	-7.4685	8.0241	-3.132	8.336	3.6593	8.5196	8.8307	9.0683	-0.051398	-8.454	6.187	-5.2397	-6.0899	-8.729	-5.8149	-6.2025	4.0371	5.5868	-3.2413	-2.6946	5.0866	-1.4836	-8.4417	-8.6939	-2.1396	-5.8799	6.4824	5.3744	-7.5133	-4.0987
-1.2553	-2.0982	-0.60817	9.9126	-1.7958	6.0953	0.97191	-6.1543	0.82946	-6.5599	3.7915	10.187	-4.8683	10.037	-6.6462	-4.4993	-5.3747	-5.3509	-2.6671	3.1401	-7.3259	-3.4845	-9.1354	9.8351	0.27628	7.2089	5.3171	4.2902	-4.6344	10.292	3.5725	5.5912	-6.1575	7.4757	3.8077	6.1106	-4.8943	8.2711	-1.2244	-1.0855	-7.9172	8.1499	5.5867	7.6686	10.762	7.1986	-7.0097	-0.95563	-5.7753	4.2753	-2.8447	9.6254	6.1729	3.6658	-5.0479	10.314	7.9645	8.2397	0.73319	1.2359	10.143	-5.8928	-0.385	-4.8507	2.4671	5.7745	-5.7412	5.3486	4.446	-5.1989	7.1519	7.0716	-5.6335	-1.0451	-1.6107	8.406	-1.1737	1.8696	-9.0456	-2.305	4.7651	3.1999	1.5007	-5.5558	5.9954	2.2785	1.6329	-9.2726	-1.7658	2.2721	-4.3122	0.093097	4.6339	1.8374	-6.9836	-2.0294	-2.1861	0.27792	-2.2359	-0.42369	-1.6086	-0.80035	5.1527	3.3201	-2.9871	-0.33233	-0.73835	8.7112	4.8858	-2.1377	-6.6914	7.7651	-1.1911	-2.7648	7.4316	1.909	7.7042	7.1661	-5.0306	-3.6113	7.648	4.1183	5.2435	6.1745	5.4022	-8.7043	7.8391	9.3676	-4.5547	-3.2016	-1.6139	4.1063	1.5042	-1.7206	-1.1594	-9.0277	6.5847	-2.8994	1.2663	3.8968	-6.4966	2.9893	3.1155	-6.4329	2.9186	1.194	8.0104	7.3323	5.8617	4.1411	2.0242	0.60998	0.7683	9.5911	-6.5372	2.7924	-3.9903	-4.7055	-1.8543	3.6527	-0.076085	11.148	3.1873	-5.749	8.347	-4.1472	-8.722	7.3408	-3.3558	-4.9337	9.4658	7.2753	10.242	0.063023	7.4375	10.414	1.6567	-1.1115	10.3	-3.9735	-4.9696	-3.984	-5.1402	0.70386	1.1577	-6.4972	6.4082	7.2596	2.0191	8.6464	8.9987	7.1386	5.8122	6.1406	-4.7698	-5.677	-6.5178	6.7323	-0.47265	4.7382
-7.7882	-5.2192	-0.21212	-1.6639	-2.7053	-5.9872	7.4994	2.9355	-6.5599	1.6739	-7.2786	-1.5189	0.40458	4.9583	-0.97143	4.6916	11.069	4.7174	0.2847	6.2207	7.3058	1.8332	0.84441	10.267	-8.1689	0.84735	6.2947	11.004	9.2975	3.2917	8.7364	-2.0129	-2.6755	3.8446	10.565	-0.94374	2.0292	-0.012867	-6.2476	-2.2531	8.0584	0.15934	9.6277	3.1933	-1.8809	2.4165	6.1589	-7.4642	7.0103	8.5855	3.7338	-2.1732	-4.8461	0.92074	8.4414	10.437	5.6264	5.2608	8.8531	-4.0384	5.6895	5.6843	9.304	-2.373	6.8219	-0.3334	6.6741	-5.8037	5.2502	-3.2644	-7.3305	1.3764	10.98	-2.3718	-8.3962	2.7234	7.3292	3.9466	-4.3206	-2.9505	-7.0453	-1.6855	5.7684	-0.67106	8.3883	-1.9668	2.6942	2.1043	-8.9342	-0.76184	-4.9874	4.3928	10.858	-1.445	1.293	-7.9075	-7.896	-1.7443	-0.10019	5.8887	2.1387	7.9152	5.2736	-5.3403	3.3278	-8.4328	-4.2877	3.3839	-6.4026	3.3609	3.6526	4.5451	1.465	9.7168	-6.549	-4.9604	2.5715	7.9831	-2.3347	10.582	-5.2882	-2.408	-0.16435	1.6106	1.3666	9.7161	-1.2341	6.6963	8.7332	-4.5756	4.3048	9.4457	7.2571	0.33843	-2.3728	0.90936	1.663	-1.211	5.0155	0.48721	-8.5138	8.4721	-6.8592	9.3352	9.1038	7.605	9.844	0.2712	2.2658	-3.4172	0.41711	-0.8183	1.1268	6.1348	7.3848	0.92761	0.77662	1.9803	-4.2148	-4.2493	1.2721	-3.0149	6.9514	0.18005	5.168	-2.1822	2.7928	-2.5622	-0.45155	-6.894	4.5761	-2.6541	-3.4419	-7.9075	-8.7933	-3.2679	10.433	5.7914	-7.9901	0.33633	2.0339	-3.355	3.0122	5.2167	3.8733	-0.32088	3.7225	9.6562	-5.349	0.16004	7.4133	-4.4316	4.2831	-4.2495	-9.0977	-7.5959	10.434	5.1659	7.833	-3.4424
