1.4806	-3.6562	-4.1795	-0.56128	-4.8026	-2.5252	3.2592	3.0565	-1.3595	-8.0734	5.1385	-5.557	9.0699	-3.7944	-0.38048	-0.10734	-7.5065	3.8712	-3.3102	-4.3566	-6.3015	-7.3086	2.9441	-8.2172	5.7827	10.3	-2.1339	8.6543	-6.8143	-1.6488	-4.391	6.7632	6.2201	-4.8218	4.2777	-8.8165	-1.8972	-2.0525	4.709	-2.5364	8.4863	8.316	-5.2463	1.0329	-3.5101	-5.4131	-6.9426	11.108	0.23081	-7.6335	5.342	-2.9021	-3.1443	3.7196	-2.8134	0.51288	-5.9283	7.8267	4.3092	-5.6321	7.1777	-1.8605	0.3475	-5.9097	-0.40413	-2.9625	-3.8594	-5.0742	-3.0976	2.9843	-2.4902	3.8448	0.35904	0.18346	-8.4597	1.9484	-8.0554	0.73536	-8.638	8.375	-7.1144	-8.7071	4.4312	-3.2938	-6.3118	-2.782	0.31142	-0.12671	-8.3313	-0.76214	-5.0451	-6.4366	-3.0143	4.6011	-3.5161	5.1259	-3.8296	-3.2658	-2.5283	-6.0218
-3.6562	1.8145	-5.3246	-1.5898	-4.7639	9.3971	-2.5067	-5.4554	0.64773	-7.4944	0.00070012	-0.014189	9.3103	7.3702	-3.8598	5.5595	0.51298	-0.41884	6.6805	-2.9651	7.3242	-6.0619	-6.0024	-0.96919	6.1231	0.10554	-1.6437	11.422	-0.36965	-3.2303	9.6914	-0.75539	1.4399	-5.7054	-3.1114	7.1044	-6.95	-3.1221	-3.4337	-4.9192	-2.6058	-1.7922	-2.6436	-1.8655	1.8731	-6.3811	-6.3142	0.013079	-2.1147	0.74855	-7.9424	9.6576	0.85861	-1.307	3.8321	-6.8912	-8.2186	-1.3361	5.5087	2.913	-5.766	1.1442	-3.4937	-0.97102	-5.0806	0.54471	8.4451	-3.7663	7.6954	-7.6399	-7.0721	-3.9714	7.105	-7.1745	-2.179	-0.95363	-6.5919	1.0722	-7.9644	8.9564	1.1126	5.7846	-6.1909	-1.1284	-0.99422	-0.64427	-1.5135	6.2546	-2.3146	-5.4559	-7.1989	-3.6764	-4.409	-4.3705	0.65658	10.959	-7.4648	-1.9302	-4.5926	-0.8895
-4.1795	-5.3246	1.6491	-8.0047	1.167	0.10533	-6.1851	-7.024	2.8672	-3.4645	-2.615	-1.6413	-5.2701	5.7934	-1.5871	5.2972	-0.75249	8.5477	-0.37962	-6.6111	0.19152	2.1759	-7.1634	-1.4193	2.1441	6.4209	-4.7205	9.5752	-6.4707	7.5468	1.337	-2.2625	-8.856	0.99579	-8.1521	-8.4993	-2.8105	-6.4562	-7.1164	-7.7274	-7.1972	-1.043	10.029	-6.158	1.0873	0.14825	-7.8348	-3.7154	-3.3551	-0.16709	7.7471	-7.6304	-4.3936	-0.31457	-2.4113	-0.53413	-2.8366	0.9955	-4.8576	-1.0521	0.59932	-8.1757	-5.7196	7.1026	5.8204	-8.3394	-1.4241	-7.4651	-2.6126	-1.4226	-0.91526	8.0745	-1.9536	-1.1122	0.62645	-6.8178	-6.2394	-0.69858	6.5654	-2.1445	-7.759	-6.4195	-2.908	9.0354	-7.0222	-3.3036	-2.9956	-4.4873	-5.2279	1.4856	-0.010763	-8.6662	-8.2335	-0.19371	-5.597	-5.2926	-3.0232	-7.8059	5.5534	8.4103
-0.56128	-1.5898	-8.0047	1.6351	-5.5934	0.80764	-4.4995	-2.9049	1.6121	-6.8467	-6.01	-8.7552	-2.8167	-1.5951	-3.1095	-4.2214	1.1125	4.731	-5.5764	-2.2064	-5.3287	-2.9909	5.9187	10.737	-0.058216	-7.5179	6.0935	0.811	-7.1521	-5.0858	6.836	-3.119	-2.3132	-2.7526	-3.5149	-5.12	-5.8404	-6.2422	-1.3878	-6.2841	0.90316	-4.2884	6.3024	-5.3227	-1.4788	3.5215	-4.0643	-4.6598	-0.88463	-2.5971	3.4683	-4.0264	-3.6834	-3.4697	-2.7862	-8.5537	6.8166	9.6934	-1.8756	0.6329	7.3984	2.4533	-2.4276	7.3202	-4.5314	-8.201	-3.3689	7.6134	-6.9121	-6.6968	-6.1437	-8.158	0.5023	0.77913	-8.4326	-3.0332	11.175	-1.5636	0.62888	0.48526	0.31692	-2.4628	-1.2688	-3.1615	4.9185	0.553	-1.8275	-7.6827	-8.7193	7.8203	0.13918	8.468	11.046	-1.3029	10.488	-9.0007	-5.2695	-8.7808	-7.9734	0.1881
-4.8026	-4.7639	1.167	-5.5934	1.1301	-6.2055	-5.721	-5.7198	-2.3163	-6.5808	-5.467	4.4797	2.6476	9.4092	-1.3465	-4.3289	-3.3641	-0.14494	-0.090898	-3.8765	-4.7829	2.0562	-6.8241	-7.0442	7.2704	-1.8227	1.2187	-1.4574	-1.9836	9.4045	-3.5277	0.42061	3.5492	-1.3983	0.3223	-4.3051	-2.1333	2.4667	-8.1128	-3.0547	-3.5972	-2.8123	-7.7011	1.6323	9.058	0.59935	-1.5158	-3.9965	9.7309	-7.1611	9.4463	-8.4999	-3.6508	-4.4974	-0.95439	-3.3373	2.4014	-7.6979	-3.7188	-3.4623	-6.0323	-3.7796	-6.9277	-6.4161	10.251	4.1682	3.539	-4.9219	-2.3902	-5.8596	1.784	5.022	-6.9137	-5.1281	-1.8264	-3.452	-0.55931	7.9941	-5.8808	-4.1743	3.6808	-5.3087	0.35805	-1.532	-2.906	-0.14332	-5.2649	-5.5626	2.778	-1.2514	-3.5161	-8.5477	-8.3276	-1.8529	2.0077	3.8932	-3.9103	-3.9903	-2.8386	-6.7911
-2.5252	9.3971	0.10533	0.80764	-6.2055	1.5351	-8.2781	-5.6835	-2.7857	5.4167	10.796	-6.7702	-2.7787	-5.707	-0.88752	-2.7781	10.613	11.321	-5.8412	0.030806	-0.32294	1.77	10.03	-0.75606	5.0108	0.77239	-6.2909	-7.2953	-1.4461	-2.5166	-3.1499	-1.5814	8.1191	-2.2642	-4.9427	-1.0405	-5.5768	-3.804	-3.3322	-2.6241	-5.3813	-7.979	-2.9677	-3.403	-4.6751	1.0141	-7.7035	-6.6607	-7.8409	6.2814	5.6821	-5.4874	-0.23216	-2.612	10.268	9.1263	-6.6417	1.0141	-0.72667	-2.3043	-4.2705	-1.8884	-6.1654	-6.8519	-2.1966	8.5599	-7.7087	-1.7708	-7.3437	-1.6774	-2.0353	7.4094	-0.95	-0.89669	5.44	-0.71014	-3.5368	0.50237	-4.6528	10.509	-6.3775	-3.3273	-7.3576	-7.8518	-1.4661	0.47623	-5.6107	-5.3609	6.014	0.14013	4.0402	1.1686	-6.2789	0.41307	-2.7829	-3.414	-4.3135	-7.7786	-6.0065	-2.1911
3.2592	-2.5067	-6.1851	-4.4995	-5.721	-8.2781	0.49387	3.8085	-5.4667	8.3757	0.19745	-7.0269	-7.3868	-9.5634	-3.7513	-5.1005	-2.4381	2.9029	-5.7285	-0.65851	-2.9429	-9.1914	7.5013	-2.5979	4.5872	-3.4472	-0.43769	-2.0598	2.4826	-5.9442	-3.7515	-2.5228	6.4463	-8.5839	-5.1948	-5.3977	-7.414	3.0658	-7.2899	-4.1203	0.94472	5.4274	-8.0456	-4.7456	8.5324	-0.93004	-7.1756	-2.0416	-1.1431	-0.63488	10.183	-3.0828	-8.0444	-4.3564	-3.7512	-5.3443	-4.0739	-8.1487	0.88151	-7.2952	3.9581	-6.2944	-0.64082	-7.4925	4.8642	-6.6484	1.6614	-7.1748	-2.8888	-3.4814	10.25	-8.3562	-7.6483	2.1759	-3.6485	8.5803	10.455	4.6892	-5.2644	-1.2117	-1.9618	0.47721	-8.0005	-0.63458	-1.5019	-7.8325	-5.6526	4.2584	-0.45814	-4.7472	-8.1279	-2.33	-0.78169	-0.75259	-5.6635	2.9651	-0.5505	-2.6566	-6.5454	-6.9231
3.0565	-5.4554	-7.024	-2.9049	-5.7198	-5.6835	3.8085	0.91537	7.9981	-0.75298	-7.2981	-2.2612	-8.135	-4.6214	-0.86503	-1.7083	-6.7255	-6.8636	7.4321	-6.9505	0.84193	-9.0083	-3.2336	-8.4471	-1.0069	-5.2188	-3.3006	11.098	10.996	-8.1372	-1.0373	6.6445	-6.5093	-6.2277	-3.2609	5.2183	3.5229	-1.6205	-6.5564	-8.1786	-7.927	-4.4557	-2.9947	-1.1639	-2.9116	9.2732	-6.3523	-0.067828	-6.9856	-1.6246	-5.8291	-3.5276	0.8259	-4.3808	-3.2679	-0.58071	-0.44191	-1.6122	7.1275	-1.2587	-6.6619	-4.1637	-3.4271	4.3189	-8.0841	-6.4527	-9.0146	-6.6491	-5.3039	10.687	-1.2354	-7.7392	4.2686	-0.33666	-2.9262	-0.89714	1.4401	-1.7213	-3.3791	-2.5314	3.7655	-3.6106	-0.059599	-7.1072	-4.4211	0.06054	-0.82605	-2.2402	-4.4751	-1.7776	10.352	-5.2901	-7.41	-6.1731	-0.82529	-4.4545	-0.36641	-6.4966	-6.7063	-8.3628
-1.3595	0.64773	2.8672	1.6121	-2.3163	-2.7857	-5.4667	7.9981	0.4002	-4.8712	-0.47543	-8.2201	-9.3979	-2.6963	-1.5092	-2.1451	-6.6893	-0.34783	-2.151	2.4243	-3.2403	0.25495	-7.9936	0.88824	-3.1407	-2.942	8.2592	-1.0975	0.86176	-7.9714	8.5733	-7.7148	1.8921	3.812	-1.1342	-8.5774	-4.0203	9.8873	-2.2138	-2.8243	-4.4104	2.2238	-9.0023	10.286	-7.3465	9.4374	-5.0415	5.2833	8.1012	-2.5532	-6.7972	6.889	-8.108	-1.3707	-0.87755	1.9254	-5.4547	-7.5221	-3.7522	-1.2798	-5.8274	-7.2432	6.0291	-1.9868	7.0085	-7.8419	-2.8821	0.36267	1.4418	-0.54233	-6.852	8.0515	-8.4533	-0.82816	-0.98278	-2.5067	-7.8855	3.7133	-4.3321	-6.8611	7.1843	0.047501	-1.6313	-6.1174	0.074528	-6.1511	-5.5042	7.968	-9.0857	-3.8429	-2.1861	6.3947	-7.3256	4.5334	4.2577	-8.1754	4.6987	-7.2834	-5.7868	-1.0122
-8.0734	-7.4944	-3.4645	-6.8467	-6.5808	5.4167	8.3757	-0.75298	-4.8712	0.88262	-5.4593	-6.7862	-7.6013	-8.0642	-7.2791	-6.9721	-1.0718	-1.0219	-5.704	-4.5278	-3.8458	-2.7615	-3.6704	2.353	0.14318	-1.4308	-6.226	0.73249	-6.6965	-6.156	-8.7487	2.8348	8.9165	-4.3859	2.335	10.453	8.1678	0.26496	-1.6693	10.853	-6.3213	-6.3278	2.558	-3.8158	-7.4628	-6.6421	-5.8688	-2.6187	5.8294	9.1469	-5.759	10.573	-1.3295	-7.6769	-1.0648	8.9871	-8.2634	-3.7147	-0.59955	-7.642	8.2953	-6.2957	-0.25656	-2.1684	-5.2627	-8.8218	-3.7282	7.3724	-5.3923	-3.6107	-4.7242	-0.33051	2.1371	7.7601	9.3092	-7.4571	-2.7271	-3.3904	-8.0292	6.8495	4.2105	-6.1906	-3.8146	-7.11	-8.5754	3.9403	1.9855	-4.6859	-0.79941	-8.0518	0.79204	-3.4721	5.6654	-5.6995	1.196	-4.4007	10.319	-1.3578	1.2395	-1.3353
